domain,problem,heuristics,strategy,solved,time,timeout,plan_length,expansions,memory_kb
logistics,task08,"hmax,lmcut",sum,True,0.26489877700805664,False,14,15,
logistics,task09,"hmax,lmcut",sum,True,0.595456600189209,False,26,27,
logistics,task10,"hmax,lmcut",sum,True,0.442232608795166,False,24,25,
logistics,task11,"hmax,lmcut",sum,True,2.1993253231048584,False,36,37,
logistics,task12,"hmax,lmcut",sum,True,3.1192843914031982,False,45,51,
logistics,task13,"hmax,lmcut",sum,True,1.8268542289733887,False,31,32,
logistics,task14,"hmax,lmcut",sum,True,4.50533652305603,False,45,49,
logistics,task15,"hmax,lmcut",sum,True,3.6183650493621826,False,36,37,
logistics,task16,"hmax,lmcut",sum,True,2.6557517051696777,False,31,34,
logistics,task17,"hmax,lmcut",sum,True,11.546989917755127,False,46,57,
logistics,task18,"hmax,lmcut",sum,True,9.0312819480896,False,43,47,
logistics,task19,"hmax,lmcut",sum,True,13.218711853027344,False,49,53,
logistics,task20,"hmax,lmcut",sum,True,23.247840642929077,False,62,73,
logistics,task21,"hmax,lmcut",sum,True,12.642876386642456,False,43,49,
logistics,task22,"hmax,lmcut",sum,True,35.388737201690674,False,69,80,
logistics,task23,"hmax,lmcut",sum,True,123.09241127967834,False,86,130,
logistics,task24,"hmax,lmcut",sum,True,72.1517584323883,False,67,78,
logistics,task25,"hmax,lmcut",sum,True,67.84244060516357,False,63,74,
logistics,task26,"hmax,lmcut",sum,True,99.9309914112091,False,72,80,
logistics,task27,"hmax,lmcut",sum,True,143.4166932106018,False,80,95,
logistics,task28,"hmax,lmcut",sum,True,98.28611874580383,False,73,79,
logistics,task01,"hff,landmark",sum,True,0.19767165184020996,False,20,21,
logistics,task02,"hff,landmark",sum,True,0.18412351608276367,False,19,20,
logistics,task03,"hff,landmark",sum,True,0.18329787254333496,False,15,16,
logistics,task04,"hff,landmark",sum,True,0.1830155849456787,False,27,28,
logistics,task05,"hff,landmark",sum,True,0.1842033863067627,False,17,18,
logistics,task06,"hff,landmark",sum,True,0.18316292762756348,False,8,9,
logistics,task07,"hff,landmark",sum,True,0.21441292762756348,False,25,26,
logistics,task08,"hff,landmark",sum,True,0.191176176071167,False,14,15,
logistics,task09,"hff,landmark",sum,True,0.2095201015472412,False,25,26,
logistics,task10,"hff,landmark",sum,True,0.2144174575805664,False,24,25,
logistics,task11,"hff,landmark",sum,True,0.35719823837280273,False,37,38,
logistics,task12,"hff,landmark",sum,True,0.38280153274536133,False,44,45,
logistics,task13,"hff,landmark",sum,True,0.3508121967315674,False,32,33,
logistics,task14,"hff,landmark",sum,True,0.4453871250152588,False,44,45,
logistics,task15,"hff,landmark",sum,True,0.41619133949279785,False,36,37,
logistics,task16,"hff,landmark",sum,True,0.385174036026001,False,31,32,
logistics,task17,"hff,landmark",sum,True,0.8213157653808594,False,46,47,
logistics,task18,"hff,landmark",sum,True,0.7379484176635742,False,42,43,
logistics,task19,"hff,landmark",sum,True,0.9671971797943115,False,49,50,
logistics,task20,"hff,landmark",sum,True,1.1140623092651367,False,60,61,
logistics,task21,"hff,landmark",sum,True,0.9888405799865723,False,43,44,
logistics,task22,"hff,landmark",sum,True,1.626500129699707,False,68,69,
logistics,task23,"hff,landmark",sum,True,5.925839900970459,False,78,141,
logistics,task24,"hff,landmark",sum,True,5.495890378952026,False,65,147,
logistics,task25,"hff,landmark",sum,True,3.786309003829956,False,60,77,
logistics,task26,"hff,landmark",sum,True,4.6045002937316895,False,75,92,
logistics,task27,"hff,landmark",sum,True,9.695893287658691,False,86,233,
logistics,task28,"hff,landmark",sum,True,5.943469285964966,False,69,150,
logistics,task01,"landmark,lmcut",sum,True,0.2919309139251709,False,20,21,
logistics,task02,"landmark,lmcut",sum,True,0.2851283550262451,False,19,20,
logistics,task03,"landmark,lmcut",sum,True,0.23673176765441895,False,15,16,
logistics,task04,"landmark,lmcut",sum,True,0.5294320583343506,False,27,28,
logistics,task05,"landmark,lmcut",sum,True,0.2976083755493164,False,17,18,
