domain,problem,heuristics,strategy,n_heuristics,solved,time,timeout,plan_length,expansions,generated,evaluations,memory_kb
sokoban,task15,"hadd,hff,landmark",alternation,3,False,300,True,,,,,
sokoban,task16,"hadd,hff,landmark",alternation,3,False,300,True,,,,,
sokoban,task17,"hadd,hff,landmark",alternation,3,False,300,True,,,,,
sokoban,task18,"hadd,hff,landmark",alternation,3,False,300,True,,,,,
sokoban,task19,"hadd,hff,landmark",alternation,3,False,300,True,,,,,
sokoban,task20,"hadd,hff,landmark",alternation,3,True,212.2778103351593,False,429,2417,1196,4832,
sokoban,task21,"hadd,hff,landmark",alternation,3,True,20.441983699798584,False,48,1448,1452,3987,
sokoban,task22,"hadd,hff,landmark",alternation,3,True,108.32285928726196,False,288,19578,16985,54475,
sokoban,task23,"hadd,hff,landmark",alternation,3,False,300,True,,,,,
sokoban,task24,"hadd,hff,landmark",alternation,3,False,300,True,,,,,
sokoban,task25,"hadd,hff,landmark",alternation,3,False,300,True,,,,,
sokoban,task26,"hadd,hff,landmark",alternation,3,False,300,True,,,,,
sokoban,task27,"hadd,hff,landmark",alternation,3,True,15.17488956451416,False,131,1194,1314,3127,
sokoban,task28,"hadd,hff,landmark",alternation,3,False,300,True,,,,,
sokoban,task29,"hadd,hff,landmark",alternation,3,False,300,True,,,,,
sokoban,task30,"hadd,hff,landmark",alternation,3,False,300,True,,,,,
